Freq;Voutdb;Voutrad
2.17770977235312e+00;1.14111792405508e-06;-1.18403896310125e-02
2.18272991184296e+00;1.14638528056390e-06;-1.18676845824948e-02
2.18776162394952e+00;1.15167640195247e-06;-1.18950424546953e-02
2.19280493535041e+00;1.15699240876910e-06;-1.19224633946380e-02
2.19785987278479e+00;1.16233289021030e-06;-1.19499475455788e-02
2.20292646305342e+00;1.16769794078011e-06;-1.19774950550646e-02
2.20800473301886e+00;1.17308782856148e-06;-1.20051060683335e-02
2.21309470960560e+00;1.17850250919530e-06;-1.20327807313127e-02
2.21819641980018e+00;1.18394212925930e-06;-1.20605191916025e-02
2.22330989065136e+00;1.18940700891008e-06;-1.20883215958529e-02
2.22843514927026e+00;1.19489697071138e-06;-1.21161880912533e-02
2.23357222283049e+00;1.20041250454143e-06;-1.21441188261877e-02
2.23872113856830e+00;1.20595330181545e-06;-1.21721139478038e-02
2.24388192378273e+00;1.21151972512045e-06;-1.22001736055948e-02
2.24905460583574e+00;1.21711193260607e-06;-1.22282979478335e-02
2.25423921215239e+00;1.22272966197523e-06;-1.22564871233581e-02
2.25943577022094e+00;1.22837353618333e-06;-1.22847412819200e-02
2.26464430759302e+00;1.23404356294494e-06;-1.23130605736981e-02
2.26986485188378e+00;1.23973963811265e-06;-1.23414451479967e-02
2.27509743077203e+00;1.24546194105131e-06;-1.23698951560404e-02
2.28034207200038e+00;1.25121093078066e-06;-1.23984107485193e-02
2.28559880337539e+00;1.25698595734404e-06;-1.24269920760838e-02
2.29086765276773e+00;1.26278814900436e-06;-1.24556392911710e-02
2.29614864811232e+00;1.26861683266109e-06;-1.24843525447146e-02
2.30144181740847e+00;1.27447259462521e-06;-1.25131319897757e-02
2.30674718872003e+00;1.28035513016921e-06;-1.25419777779488e-02
2.31206479017555e+00;1.28626500824616e-06;-1.25708900634363e-02
2.31739464996844e+00;1.29220207842095e-06;-1.25998689988258e-02
2.32273679635706e+00;1.29816668399404e-06;-1.26289147378858e-02
2.32809125766496e+00;1.30415884039462e-06;-1.26580274347181e-02
2.33345806228096e+00;1.31017835861448e-06;-1.26872072429878e-02
2.33883723865931e+00;1.31622592332595e-06;-1.27164543180373e-02
2.34422881531988e+00;1.32230141109508e-06;-1.27457688152809e-02
2.34963282084826e+00;1.32840498007150e-06;-1.27751508896723e-02
2.35504928389597e+00;1.33453656660953e-06;-1.28046006969185e-02
2.36047823318053e+00;1.34069659694180e-06;-1.28341183929512e-02
2.36591969748571e+00;1.34688467955135e-06;-1.28637041347850e-02
2.37137370566161e+00;1.35310160904384e-06;-1.28933580791875e-02
2.37684028662483e+00;1.35934725619933e-06;-1.29230803832032e-02
2.38231946935864e+00;1.36562177723880e-06;-1.29528712046414e-02
2.38781128291313e+00;1.37192511815984e-06;-1.29827307011035e-02
