Freq.;Voutdb;Voutrad
9.54992586021232e+03;8.99157650456062e-01;-9.77667089308612e+01
9.57194071294640e+03;8.72331416607646e-01;-9.80312144607521e+01
9.59400631515728e+03;8.45330516067460e-01;-9.82953320341577e+01
9.61612278383459e+03;8.18155697533810e-01;-9.85590532746999e+01
9.63829023623764e+03;7.90807724232692e-01;-9.88223698894620e+01
9.66050878989607e+03;7.63287373652823e-01;-9.90852736703558e+01
9.68277856261042e+03;7.35595437277371e-01;-9.93477564954478e+01
9.70509967245282e+03;7.07732720312544e-01;-9.96098103302396e+01
9.72747223776757e+03;6.79700041413141e-01;-9.98714272289056e+01
9.74989637717178e+03;6.51498232405472e-01;-1.00132599335486e+02
9.77237220955602e+03;6.23128138007572e-01;-1.00393318885038e+02
9.79489985408489e+03;5.94590615547006e-01;-1.00653578204736e+02
9.81747943019774e+03;5.65886534676606e-01;-1.00913369714934e+02
9.84011105760923e+03;5.37016777087999e-01;-1.01172685930181e+02
9.86279485630999e+03;5.07982236223397e-01;-1.01431519460189e+02
9.88553094656727e+03;4.78783816985678e-01;-1.01689863010760e+02
9.90831944892555e+03;4.49422435447021e-01;-1.01947709384665e+02
9.93116048420721e+03;4.19899018556218e-01;-1.02205051482478e+02
9.95405417351314e+03;3.90214503844867e-01;-1.02461882303369e+02
9.97700063822340e+03;3.60369839132622e-01;-1.02718194945849e+02
9.99999999999786e+03;3.30365982231702e-01;-1.02973982608467e+02
1.00230523807768e+04;3.00203900650753e-01;-1.03229238590473e+02
1.00461579027818e+04;2.69884571298351e-01;-1.03483956292426e+02
1.00693166885159e+04;2.39408980186212e-01;-1.03738129216764e+02
1.00925288607647e+04;2.08778122132347e-01;-1.03991750968328e+02
1.01157945425968e+04;1.77993000464264e-01;-1.04244815254842e+02
1.01391138573646e+04;1.47054626722447e-01;-1.04497315887353e+02
1.01624869287048e+04;1.15964020364219e-01;-1.04749246780627e+02
1.01859138805390e+04;8.47222084681637e-02;-1.05000601953498e+02
1.02093948370746e+04;5.33302254392915e-02;-1.05251375529181e+02
1.02329299228053e+04;2.17891127150104e-02;-1.05501561735544e+02
1.02565192625119e+04;-9.90008152783669e-03;-1.05751154905330e+02
1.02801629812625e+04;-4.17363026648009e-02;-1.06000149476350e+02
1.03038612044139e+04;-7.37184899143976e-02;-1.06248539991628e+02
1.03276140576118e+04;-1.05845576627136e-01;-1.06496321099506e+02
1.03514216667912e+04;-1.38116490573115e-01;-1.06743487553719e+02
1.03752841581779e+04;-1.70530154227838e-01;-1.06990034213420e+02
1.03992016582884e+04;-2.03085485056207e-01;-1.07235956043171e+02
1.04231742939308e+04;-2.35781395794629e-01;-1.07481248112902e+02
1.04472021922058e+04;-2.68616794730960e-01;-1.07725905597829e+02
1.04712854805067e+04;-3.01590585982367e-01;-1.07969923778329e+02
1.04954242865210e+04;-3.34701669770805e-01;-1.08213298039796e+02
1.05196187382300e+04;-3.67948942696174e-01;-1.08456023872445e+02
1.05438689639103e+04;-4.01331298006916e-01;-1.08698096871092e+02
1.05681750921343e+04;-4.34847625868011e-01;-1.08939512734899e+02
1.05925372517706e+04;-4.68496813626294e-01;-1.09180267267084e+02
1.06169555719850e+04;-5.02277746072940e-01;-1.09420356374601e+02
1.06414301822409e+04;-5.36189305703113e-01;-1.09659776067786e+02
1.06659612123003e+04;-5.70230372972588e-01;-1.09898522459978e+02
1.06905487922243e+04;-6.04399826551381e-01;-1.10136591767100e+02
1.07151930523738e+04;-6.38696543574197e-01;-1.10373980307224e+02
1.07398941234101e+04;-6.73119399887716e-01;-1.10610684500097e+02
1.07646521362960e+04;-7.07667270294574e-01;-1.10846700866642e+02
1.07894672222960e+04;-7.42339028794072e-01;-1.11082026028437e+02
1.08143395129770e+04;-7.77133548819380e-01;-1.11316656707161e+02
1.08392691402097e+04;-8.12049703471396e-01;-1.11550589724020e+02
1.08642562361683e+04;-8.47086365749032e-01;-1.11783821999143e+02
1.08893009333320e+04;-8.82242408775939e-01;-1.12016350550960e+02
1.09144033644852e+04;-9.17516706023638e-01;-1.12248172495552e+02
1.09395636627186e+04;-9.52908131530999e-01;-1.12479285045983e+02
1.09647819614295e+04;-9.88415560120033e-01;-1.12709685511605e+02
1.09900583943228e+04;-1.02403786760791e+00;-1.12939371297348e+02
1.10153930954118e+04;-1.05977393101529e+00;-1.13168339902988e+02
1.10407861990183e+04;-1.09562262877078e+00;-1.13396588922391e+02
1.10662378397743e+04;-1.13158284091164e+00;-1.13624116042744e+02
1.10917481526216e+04;-1.16765344928058e+00;-1.13850919043771e+02
1.11173172728135e+04;-1.20383333771877e+00;-1.14076995796919e+02
1.11429453359149e+04;-1.24012139225491e+00;-1.14302344264543e+02
1.11686324778032e+04;-1.27651650129041e+00;-1.14526962499066e+02
1.11943788346691e+04;-1.31301755578071e+00;-1.14750848642127e+02
1.12201845430172e+04;-1.34962344941262e+00;-1.14974000923713e+02
1.12460497396668e+04;-1.38633307877780e+00;-1.15196417661281e+02
1.12719745617527e+04;-1.42314534354231e+00;-1.15418097258862e+02
1.12979591467255e+04;-1.46005914661216e+00;-1.15639038206161e+02
1.13240036323531e+04;-1.49707339429507e+00;-1.15859239077636e+02
1.13501081567207e+04;-1.53418699645823e+00;-1.16078698531572e+02
1.13762728582318e+04;-1.57139886668215e+00;-1.16297415309145e+02
1.14024978756092e+04;-1.60870792241066e+00;-1.16515388233476e+02
1.14287833478952e+04;-1.64611308509700e+00;-1.16732616208672e+02
1.14551294144529e+04;-1.68361328034606e+00;-1.16949098218866e+02
1.14815362149663e+04;-1.72120743805272e+00;-1.17164833327245e+02
1.15080038894419e+04;-1.75889449253642e+00;-1.17379820675072e+02
1.15345325782084e+04;-1.79667338267187e+00;-1.17594059480700e+02
1.15611224219185e+04;-1.83454305201601e+00;-1.17807549038586e+02
1.15877735615487e+04;-1.87250244893115e+00;-1.18020288718291e+02
1.16144861384009e+04;-1.91055052670445e+00;-1.18232277963485e+02
1.16412602941024e+04;-1.94868624366359e+00;-1.18443516290942e+02
1.16680961706071e+04;-1.98690856328887e+00;-1.18654003289529e+02
1.16949939101962e+04;-2.02521645432155e+00;-1.18863738619202e+02
1.17219536554788e+04;-2.06360889086870e+00;-1.19072722009990e+02
1.17489755493927e+04;-2.10208485250432e+00;-1.19280953260982e+02
1.17760597352055e+04;-2.14064332436704e+00;-1.19488432239309e+02
1.18032063565147e+04;-2.17928329725425e+00;-1.19695158879132e+02
1.18304155572491e+04;-2.21800376771277e+00;-1.19901133180619e+02
1.18576874816690e+04;-2.25680373812608e+00;-1.20106355208932e+02
1.18850222743676e+04;-2.29568221679817e+00;-1.20310825093211e+02
1.19124200802712e+04;-2.33463821803406e+00;-1.20514543025555e+02
1.19398810446401e+04;-2.37367076221692e+00;-1.20717509260009e+02
1.19674053130698e+04;-2.41277887588208e+00;-1.20919724111552e+02
1.19949930314912e+04;-2.45196159178768e+00;-1.21121187955087e+02
1.20226443461715e+04;-2.49121794898216e+00;-1.21321901224431e+02
1.20503594037154e+04;-2.53054699286874e+00;-1.21521864411311e+02
1.20781383510652e+04;-2.56994777526666e+00;-1.21721078064362e+02
1.21059813355022e+04;-2.60941935446947e+00;-1.21919542788130e+02
1.21338885046471e+04;-2.64896079530030e+00;-1.22117259242076e+02
1.21618600064610e+04;-2.68857116916420e+00;-1.22314228139585e+02
1.21898959892460e+04;-2.72824955409758e+00;-1.22510450246983e+02
1.22179966016461e+04;-2.76799503481481e+00;-1.22705926382555e+02
1.22461619926478e+04;-2.80780670275196e+00;-1.22900657415572e+02
1.22743923115814e+04;-2.84768365610790e+00;-1.23094644265317e+02
1.23026877081211e+04;-2.88762499988262e+00;-1.23287887900122e+02
1.23310483322864e+04;-2.92762984591290e+00;-1.23480389336414e+02
1.23594743344424e+04;-2.96769731290545e+00;-1.23672149637757e+02
1.23879658653010e+04;-3.00782652646737e+00;-1.23863169913911e+02
1.24165230759214e+04;-3.04801661913425e+00;-1.24053451319889e+02
1.24451461177111e+04;-3.08826673039572e+00;-1.24242995055030e+02
1.24738351424267e+04;-3.12857600671860e+00;-1.24431802362072e+02
1.25025903021745e+04;-3.16894360156780e+00;-1.24619874526234e+02
1.25314117494114e+04;-3.20936867542478e+00;-1.24807212874306e+02
1.25602996369460e+04;-3.24985039580383e+00;-1.24993818773748e+02
1.25892541179389e+04;-3.29038793726613e+00;-1.25179693631797e+02
1.26182753459039e+04;-3.33098048143164e+00;-1.25364838894577e+02
1.26473634747087e+04;-3.37162721698893e+00;-1.25549256046223e+02
1.26765186585757e+04;-3.41232733970290e+00;-1.25732946608014e+02
1.27057410520826e+04;-3.45308005242049e+00;-1.25915912137505e+02
1.27350308101638e+04;-3.49388456507446e+00;-1.26098154227681e+02
1.27643880881106e+04;-3.53474009468526e+00;-1.26279674506111e+02
1.27938130415724e+04;-3.57564586536096e+00;-1.26460474634108e+02
1.28233058265574e+04;-3.61660110829545e+00;-1.26640556305910e+02
1.28528665994333e+04;-3.65760506176480e+00;-1.26819921247858e+02
1.28824955169285e+04;-3.69865697112196e+00;-1.26998571217590e+02
1.29121927361325e+04;-3.73975608878969e+00;-1.27176508003240e+02
1.29419584144970e+04;-3.78090167425189e+00;-1.27353733422649e+02
1.29717927098367e+04;-3.82209299404340e+00;-1.27530249322585e+02
1.30016957803300e+04;-3.86332932173815e+00;-1.27706057577971e+02
1.30316677845201e+04;-3.90460993793585e+00;-1.27881160091123e+02
1.30617088813155e+04;-3.94593413024727e+00;-1.28055558790998e+02
1.30918192299912e+04;-3.98730119327796e+00;-1.28229255632453e+02
1.31219989901891e+04;-4.02871042861081e+00;-1.28402252595507e+02
1.31522483219195e+04;-4.07016114478701e+00;-1.28574551684621e+02
1.31825673855612e+04;-4.11165265728597e+00;-1.28746154927983e+02
1.32129563418628e+04;-4.15318428850381e+00;-1.28917064376801e+02
1.32434153519437e+04;-4.19475536773074e+00;-1.29087282104612e+02
1.32739445772945e+04;-4.23636523112718e+00;-1.29256810206593e+02
1.33045441797780e+04;-4.27801322169881e+00;-1.29425650798885e+02
1.33352143216303e+04;-4.31969868927054e+00;-1.29593806017929e+02
1.33659551654615e+04;-4.36142099045932e+00;-1.29761278019807e+02
1.33967668742564e+04;-4.40317948864604e+00;-1.29928068979597e+02
1.34276496113757e+04;-4.44497355394638e+00;-1.30094181090732e+02
1.34586035405565e+04;-4.48680256318070e+00;-1.30259616564376e+02
1.34896288259136e+04;-4.52866589984309e+00;-1.30424377628799e+02
1.35207256319398e+04;-4.57056295406946e+00;-1.30588466528777e+02
1.35518941235074e+04;-4.61249312260479e+00;-1.30751885524981e+02
1.35831344658685e+04;-4.65445580876966e+00;-1.30914636893398e+02
1.36144468246565e+04;-4.69645042242584e+00;-1.31076722924739e+02
1.36458313658862e+04;-4.73847637994129e+00;-1.31238145923876e+02
1.36772882559555e+04;-4.78053310415434e+00;-1.31398908209274e+02
1.37088176616455e+04;-4.82262002433720e+00;-1.31559012112441e+02
1.37404197501221e+04;-4.86473657615891e+00;-1.31718459977381e+02
1.37720946889364e+04;-4.90688220164746e+00;-1.31877254160061e+02
1.38038426460258e+04;-4.94905634915154e+00;-1.32035397027883e+02
1.38356637897148e+04;-4.99125847330160e+00;-1.32192890959168e+02
1.38675582887158e+04;-5.03348803497033e+00;-1.32349738342650e+02
1.38995263121305e+04;-5.07574450123272e+00;-1.32505941576972e+02
1.39315680294500e+04;-5.11802734532562e+00;-1.32661503070198e+02
1.39636836105563e+04;-5.16033604660677e+00;-1.32816425239333e+02
1.39958732257231e+04;-5.20267009051349e+00;-1.32970710509845e+02
1.40281370456165e+04;-5.24502896852081e+00;-1.33124361315205e+02
1.40604752412960e+04;-5.28741217809940e+00;-1.33277380096429e+02
1.40928879842156e+04;-5.32981922267305e+00;-1.33429769301628e+02
1.41253754462244e+04;-5.37224961157575e+00;-1.33581531385573e+02
1.41579377995677e+04;-5.41470286000851e+00;-1.33732668809262e+02
1.41905752168878e+04;-5.45717848899596e+00;-1.33883184039493e+02
1.42232878712250e+04;-5.49967602534251e+00;-1.34033079548457e+02
1.42560759360187e+04;-5.54219500158843e+00;-1.34182357813324e+02
1.42889395851079e+04;-5.58473495596553e+00;-1.34331021315847e+02
1.43218789927323e+04;-5.62729543235279e+00;-1.34479072541972e+02
1.43548943335334e+04;-5.66987598023169e+00;-1.34626513981453e+02
1.43879857825553e+04;-5.71247615464138e+00;-1.34773348127476e+02
1.44211535152455e+04;-5.75509551613375e+00;-1.34919577476291e+02
1.44543977074561e+04;-5.79773363072829e+00;-1.35065204526853e+02
1.44877185354444e+04;-5.84039006986688e+00;-1.35210231780469e+02
1.45211161758742e+04;-5.88306441036845e+00;-1.35354661740448e+02
1.45545908058164e+04;-5.92575623438358e+00;-1.35498496911768e+02
1.45881426027502e+04;-5.96846512934899e+00;-1.35641739800740e+02
1.46217717445639e+04;-6.01119068794202e+00;-1.35784392914686e+02
1.46554784095559e+04;-6.05393250803502e+00;-1.35926458761621e+02
1.46892627764354e+04;-6.09669019264975e+00;-1.36067939849943e+02
1.47231250243239e+04;-6.13946334991178e+00;-1.36208838688127e+02
1.47570653327557e+04;-6.18225159300485e+00;-1.36349157784431e+02
1.47910838816788e+04;-6.22505454012525e+00;-1.36488899646603e+02
1.48251808514562e+04;-6.26787181443629e+00;-1.36628066781598e+02
1.48593564228668e+04;-6.31070304402272e+00;-1.36766661695301e+02
1.48936107771058e+04;-6.35354786184528e+00;-1.36904686892257e+02
1.49279440957866e+04;-6.39640590569526e+00;-1.37042144875400e+02
1.49623565609410e+04;-6.43927681814918e+00;-1.37179038145802e+02
1.49968483550204e+04;-6.48216024652351e+00;-1.37315369202416e+02
1.50314196608969e+04;-6.52505584282956e+00;-1.37451140541830e+02
1.50660706618641e+04;-6.56796326372836e+00;-1.37586354658026e+02
1.51008015416381e+04;-6.61088217048581e+00;-1.37721014042146e+02
1.51356124843587e+04;-6.65381222892779e+00;-1.37855121182262e+02
1.51705036745900e+04;-6.69675310939559e+00;-1.37988678563151e+02
1.52054752973216e+04;-6.73970448670129e+00;-1.38121688666080e+02
1.52405275379695e+04;-6.78266604008346e+00;-1.38254153968590e+02
1.52756605823773e+04;-6.82563745316292e+00;-1.38386076944291e+02
1.53108746168169e+04;-6.86861841389872e+00;-1.38517460062660e+02
1.53461698279895e+04;-6.91160861454425e+00;-1.38648305788843e+02
1.53815464030269e+04;-6.95460775160359e+00;-1.38778616583463e+02
1.54170045294921e+04;-6.99761552578805e+00;-1.38908394902435e+02
1.54525443953807e+04;-7.04063164197280e+00;-1.39037643196785e+02
1.54881661891213e+04;-7.08365580915389e+00;-1.39166363912469e+02
1.55238700995774e+04;-7.12668774040529e+00;-1.39294559490207e+02
1.55596563160473e+04;-7.16972715283632e+00;-1.39422232365310e+02
1.55955250282660e+04;-7.21277376754912e+00;-1.39549384967522e+02
1.56314764264060e+04;-7.25582730959655e+00;-1.39676019720860e+02
1.56675107010780e+04;-7.29888750794012e+00;-1.39802139043458e+02
1.57036280433320e+04;-7.34195409540834e+00;-1.39927745347424e+02
1.57398286446587e+04;-7.38502680865517e+00;-1.40052841038688e+02
1.57761126969900e+04;-7.42810538811879e+00;-1.40177428516866e+02
1.58124803927003e+04;-7.47118957798062e+00;-1.40301510175125e+02
1.58489319246076e+04;-7.51427912612457e+00;-1.40425088400044e+02
1.58854674859742e+04;-7.55737378409654e+00;-1.40548165571491e+02
1.59220872705081e+04;-7.60047330706423e+00;-1.40670744062500e+02
1.59587914723638e+04;-7.64357745377716e+00;-1.40792826239146e+02
1.59955802861431e+04;-7.68668598652702e+00;-1.40914414460429e+02
1.60324539068968e+04;-7.72979867110821e+00;-1.41035511078164e+02
1.60694125301252e+04;-7.77291527677874e+00;-1.41156118436872e+02
1.61064563517791e+04;-7.81603557622132e+00;-1.41276238873670e+02
1.61435855682612e+04;-7.85915934550483e+00;-1.41395874718172e+02
1.61808003764270e+04;-7.90228636404600e+00;-1.41515028292391e+02
1.62181009735857e+04;-7.94541641457136e+00;-1.41633701910642e+02
1.62554875575012e+04;-7.98854928307956e+00;-1.41751897879451e+02
1.62929603263936e+04;-8.03168475880386e+00;-1.41869618497466e+02
1.63305194789397e+04;-8.07482263417504e+00;-1.41986866055372e+02
1.63681652142744e+04;-8.11796270478449e+00;-1.42103642835809e+02
1.64058977319917e+04;-8.16110476934765e+00;-1.42219951113292e+02
1.64437172321456e+04;-8.20424862966774e+00;-1.42335793154135e+02
1.64816239152514e+04;-8.24739409059974e+00;-1.42451171216379e+02
1.65196179822864e+04;-8.29054096001473e+00;-1.42566087549720e+02
1.65576996346916e+04;-8.33368904876447e+00;-1.42680544395443e+02
1.65958690743719e+04;-8.37683817064633e+00;-1.42794543986357e+02
1.66341265036980e+04;-8.41998814236847e+00;-1.42908088546732e+02
1.66724721255069e+04;-8.46313878351530e+00;-1.43021180292242e+02
1.67109061431033e+04;-8.50628991651334e+00;-1.43133821429904e+02
1.67494287602606e+04;-8.54944136659726e+00;-1.43246014158032e+02
1.67880401812218e+04;-8.59259296177629e+00;-1.43357760666176e+02
1.68267406107009e+04;-8.63574453280088e+00;-1.43469063135080e+02
1.68655302538836e+04;-8.67889591312974e+00;-1.43579923736630e+02
1.69044093164288e+04;-8.72204693889707e+00;-1.43690344633817e+02
1.69433780044695e+04;-8.76519744888016e+00;-1.43800327980686e+02
1.69824365246136e+04;-8.80834728446727e+00;-1.43909875922302e+02
1.70215850839457e+04;-8.85149628962582e+00;-1.44018990594712e+02
1.70608238900274e+04;-8.89464431087082e+00;-1.44127674124907e+02
1.71001531508990e+04;-8.93779119723366e+00;-1.44235928630794e+02
1.71395730750804e+04;-8.98093680023122e+00;-1.44343756221156e+02
1.71790838715720e+04;-9.02408097383514e+00;-1.44451158995633e+02
1.72186857498562e+04;-9.06722357444154e+00;-1.44558139044686e+02
1.72583789198981e+04;-9.11036446084094e+00;-1.44664698449578e+02
1.72981635921471e+04;-9.15350349418850e+00;-1.44770839282346e+02
1.73380399775375e+04;-9.19664053797452e+00;-1.44876563605784e+02
1.73780082874898e+04;-9.23977545799531e+00;-1.44981873473420e+02
1.74180687339122e+04;-9.28290812232429e+00;-1.45086770929496e+02
1.74582215292011e+04;-9.32603840128331e+00;-1.45191258008958e+02
1.74984668862426e+04;-9.36916616741443e+00;-1.45295336737436e+02
1.75388050184136e+04;-9.41229129545185e+00;-1.45399009131234e+02
1.75792361395829e+04;-9.45541366229411e+00;-1.45502277197317e+02
1.76197604641123e+04;-9.49853314697672e+00;-1.45605142933300e+02
1.76603782068576e+04;-9.54164963064487e+00;-1.45707608327445e+02
1.77010895831702e+04;-9.58476299652662e+00;-1.45809675358647e+02
1.77418948088976e+04;-9.62787312990622e+00;-1.45911345996434e+02
1.77827941003852e+04;-9.67097991809775e+00;-1.46012622200961e+02
1.78237876744769e+04;-9.71408325041909e+00;-1.46113505923007e+02
1.78648757485165e+04;-9.75718301816610e+00;-1.46213999103976e+02
1.79060585403489e+04;-9.80027911458706e+00;-1.46314103675895e+02
1.79473362683212e+04;-9.84337143485744e+00;-1.46413821561414e+02
1.79887091512838e+04;-9.88645987605496e+00;-1.46513154673814e+02
1.80301774085916e+04;-9.92954433713474e+00;-1.46612104917005e+02
1.80717412601052e+04;-9.97262471890500e+00;-1.46710674185534e+02
1.81134009261919e+04;-1.00157009240027e+01;-1.46808864364590e+02
1.81551566277272e+04;-1.00587728568698e+01;-1.46906677330015e+02
1.81970085860957e+04;-1.01018404237295e+01;-1.47004114948304e+02
1.82389570231922e+04;-1.01449035325626e+01;-1.47101179076625e+02
1.82810021614233e+04;-1.01879620930849e+01;-1.47197871562822e+02
1.83231442237079e+04;-1.02310160167236e+01;-1.47294194245427e+02
1.83653834334793e+04;-1.02740652165953e+01;-1.47390148953679e+02
1.84077200146854e+04;-1.03171096074832e+01;-1.47485737507527e+02
1.84501541917905e+04;-1.03601491058151e+01;-1.47580961717654e+02
1.84926861897766e+04;-1.04031836296415e+01;-1.47675823385488e+02
1.85353162341439e+04;-1.04462130986137e+01;-1.47770324303216e+02
1.85780445509127e+04;-1.04892374339630e+01;-1.47864466253807e+02
1.86208713666244e+04;-1.05322565584787e+01;-1.47958251011023e+02
1.86637969083424e+04;-1.05752703964880e+01;-1.48051680339444e+02
1.87068214036537e+04;-1.06182788738346e+01;-1.48144755994482e+02
1.87499450806699e+04;-1.06612819178587e+01;-1.48237479722404e+02
1.87931681680284e+04;-1.07042794573766e+01;-1.48329853260354e+02
1.88364908948937e+04;-1.07472714226608e+01;-1.48421878336371e+02
1.88799134909586e+04;-1.07902577454201e+01;-1.48513556669414e+02
1.89234361864454e+04;-1.08332383587801e+01;-1.48604889969386e+02
1.89670592121071e+04;-1.08762131972641e+01;-1.48695879937153e+02
1.90107827992287e+04;-1.09191821967737e+01;-1.48786528264574e+02
1.90546071796281e+04;-1.09621452945702e+01;-1.48876836634521e+02
1.90985325856580e+04;-1.10051024292557e+01;-1.48966806720908e+02
1.91425592502065e+04;-1.10480535407550e+01;-1.49056440188716e+02
1.91866874066985e+04;-1.10909985702970e+01;-1.49145738694018e+02
1.92309172890972e+04;-1.11339374603970e+01;-1.49234703884007e+02
1.92752491319050e+04;-1.11768701548391e+01;-1.49323337397025e+02
1.93196831701648e+04;-1.12197965986579e+01;-1.49411640862590e+02
1.93642196394616e+04;-1.12627167381218e+01;-1.49499615901425e+02
1.94088587759233e+04;-1.13056305207159e+01;-1.49587264125486e+02
1.94536008162222e+04;-1.13485378951242e+01;-1.49674587137992e+02
1.94984459975760e+04;-1.13914388112140e+01;-1.49761586533458e+02
1.95433945577495e+04;-1.14343332200185e+01;-1.49848263897719e+02
1.95884467350554e+04;-1.14772210737207e+01;-1.49934620807967e+02
1.96336027683560e+04;-1.15201023256374e+01;-1.50020658832779e+02
1.96788628970639e+04;-1.15629769302029e+01;-1.50106379532149e+02
1.97242273611440e+04;-1.16058448429537e+01;-1.50191784457520e+02
1.97696964011141e+04;-1.16487060205124e+01;-1.50276875151817e+02
1.98152702580464e+04;-1.16915604205727e+01;-1.50361653149480e+02
1.98609491735692e+04;-1.17344080018841e+01;-1.50446119976492e+02
1.99067333898673e+04;-1.17772487242366e+01;-1.50530277150420e+02
1.99526231496842e+04;-1.18200825484464e+01;-1.50614126180444e+02
1.99986186963229e+04;-1.18629094363408e+01;-1.50697668567389e+02
2.00447202736470e+04;-1.19057293507438e+01;-1.50780905803763e+02
2.00909281260827e+04;-1.19485422554620e+01;-1.50863839373789e+02
2.01372424986193e+04;-1.19913481152702e+01;-1.50946470753442e+02
2.01836636368110e+04;-1.20341468958978e+01;-1.51028801410480e+02
2.02301917867781e+04;-1.20769385640146e+01;-1.51110832804481e+02
2.02768271952082e+04;-1.21197230872175e+01;-1.51192566386879e+02
2.03235701093576e+04;-1.21625004340171e+01;-1.51274003600997e+02
2.03704207770525e+04;-1.22052705738242e+01;-1.51355145882087e+02
2.04173794466906e+04;-1.22480334769367e+01;-1.51435994657358e+02
2.04644463672420e+04;-1.22907891145269e+01;-1.51516551346023e+02
2.05116217882509e+04;-1.23335374586285e+01;-1.51596817359322e+02
2.05589059598367e+04;-1.23762784821240e+01;-1.51676794100571e+02
2.06062991326953e+04;-1.24190121587324e+01;-1.51756482965188e+02
2.06538015581005e+04;-1.24617384629968e+01;-1.51835885340737e+02
2.07014134879057e+04;-1.25044573702720e+01;-1.51915002606959e+02
2.07491351745443e+04;-1.25471688567128e+01;-1.51993836135813e+02
2.07969668710322e+04;-1.25898728992623e+01;-1.52072387291511e+02
2.08449088309681e+04;-1.26325694756396e+01;-1.52150657430552e+02
2.08929613085356e+04;-1.26752585643288e+01;-1.52228647901767e+02
2.09411245585041e+04;-1.27179401445675e+01;-1.52306360046346e+02
2.09893988362304e+04;-1.27606141963352e+01;-1.52383795197885e+02
2.10377843976599e+04;-1.28032807003426e+01;-1.52460954682414e+02
2.10862814993280e+04;-1.28459396380203e+01;-1.52537839818441e+02
2.11348903983616e+04;-1.28885909915083e+01;-1.52614451916988e+02
2.11836113524801e+04;-1.29312347436448e+01;-1.52690792281625e+02
2.12324446199973e+04;-1.29738708779562e+01;-1.52766862208511e+02
2.12813904598222e+04;-1.30164993786464e+01;-1.52842662986432e+02
2.13304491314608e+04;-1.30591202305862e+01;-1.52918195896833e+02
2.13796208950174e+04;-1.31017334193038e+01;-1.52993462213863e+02
2.14289060111956e+04;-1.31443389309742e+01;-1.53068463204407e+02
2.14783047413004e+04;-1.31869367524097e+01;-1.53143200128125e+02
2.15278173472388e+04;-1.32295268710496e+01;-1.53217674237491e+02
2.15774440915217e+04;-1.32721092749511e+01;-1.53291886777828e+02
2.16271852372652e+04;-1.33146839527796e+01;-1.53365838987347e+02
2.16770410481919e+04;-1.33572508937992e+01;-1.53439532097184e+02
2.17270117886324e+04;-1.33998100878633e+01;-1.53512967331440e+02
2.17770977235266e+04;-1.34423615254057e+01;-1.53586145907214e+02
2.18272991184250e+04;-1.34849051974315e+01;-1.53659069034642e+02
2.18776162394905e+04;-1.35274410955081e+01;-1.53731737916936e+02
2.19280493534994e+04;-1.35699692117565e+01;-1.53804153750420e+02
2.19785987278432e+04;-1.36124895388423e+01;-1.53876317724567e+02
2.20292646305295e+04;-1.36550020699675e+01;-1.53948231022038e+02
2.20800473301839e+04;-1.36975067988620e+01;-1.54019894818716e+02
2.21309470960513e+04;-1.37400037197748e+01;-1.54091310283747e+02
2.21819641979971e+04;-1.37824928274662e+01;-1.54162478579574e+02
2.22330989065089e+04;-1.38249741171997e+01;-1.54233400861974e+02
2.22843514926979e+04;-1.38674475847336e+01;-1.54304078280098e+02
2.23357222283001e+04;-1.39099132263132e+01;-1.54374511976503e+02
2.23872113856782e+04;-1.39523710386631e+01;-1.54444703087196e+02
2.24388192378225e+04;-1.39948210189796e+01;-1.54514652741662e+02
2.24905460583526e+04;-1.40372631649225e+01;-1.54584362062907e+02
2.25423921215191e+04;-1.40796974746084e+01;-1.54653832167492e+02
2.25943577022045e+04;-1.41221239466025e+01;-1.54723064165569e+02
2.26464430759253e+04;-1.41645425799118e+01;-1.54792059160920e+02
2.26986485188329e+04;-1.42069533739777e+01;-1.54860818250989e+02
2.27509743077154e+04;-1.42493563286687e+01;-1.54929342526923e+02
2.28034207199989e+04;-1.42917514442739e+01;-1.54997633073605e+02
2.28559880337490e+04;-1.43341387214952e+01;-1.55065690969689e+02
2.29086765276724e+04;-1.43765181614414e+01;-1.55133517287639e+02
2.29614864811183e+04;-1.44188897656207e+01;-1.55201113093762e+02
2.30144181740797e+04;-1.44612535359345e+01;-1.55268479448247e+02
2.30674718871953e+04;-1.45036094746704e+01;-1.55335617405196e+02
2.31206479017506e+04;-1.45459575844963e+01;-1.55402528012662e+02
2.31739464996794e+04;-1.45882978684533e+01;-1.55469212312685e+02
2.32273679635657e+04;-1.46306303299499e+01;-1.55535671341325e+02
2.32809125766447e+04;-1.46729549727556e+01;-1.55601906128699e+02
2.33345806228046e+04;-1.47152718009947e+01;-1.55667917699016e+02
2.33883723865881e+04;-1.47575808191403e+01;-1.55733707070607e+02
2.34422881531938e+04;-1.47998820320083e+01;-1.55799275255969e+02
2.34963282084776e+04;-1.48421754447514e+01;-1.55864623261789e+02
2.35504928389546e+04;-1.48844610628534e+01;-1.55929752088987e+02
2.36047823318003e+04;-1.49267388921235e+01;-1.55994662732745e+02
2.36591969748521e+04;-1.49690089386904e+01;-1.56059356182543e+02
2.37137370566110e+04;-1.50112712089970e+01;-1.56123833422193e+02
2.37684028662432e+04;-1.50535257097946e+01;-1.56188095429875e+02
2.38231946935813e+04;-1.50957724481377e+01;-1.56252143178164e+02
2.38781128291262e+04;-1.51380114313784e+01;-1.56315977634072e+02
2.39331575640483e+04;-1.51802426671614e+01;-1.56379599759075e+02
